date,pm25_observed,pm25_trend,pm25_seasonal,pm25_resid,pm10_observed,pm10_trend,pm10_seasonal,pm10_resid,o3_observed,o3_trend,o3_seasonal,o3_resid,no2_observed,no2_trend,no2_seasonal,no2_resid,so2_observed,so2_trend,so2_seasonal,so2_resid,co_observed,co_trend,co_seasonal,co_resid
2014/5/1,188,159.013356,15.811431,13.175212,41,88.240068,-4.823828,-42.416241,42,46.424658,16.683831,-21.108489,9,28.02911,-5.210377,-13.818732,1,12.039726,-1.944496,-9.09523,1,13.688782,-3.07738,-9.611402
2014/5/2,108,159.013356,3.0777,-54.091056,106,88.240068,2.522262,15.23767,42,46.424658,14.253726,-18.678384,24,28.02911,-4.248281,0.219172,3,12.039726,-1.687505,-7.352221,3,13.688782,-3.260318,-7.428464
2014/5/3,156,159.013356,2.311033,-5.32439,49,88.240068,44.937558,-84.177627,39,46.424658,11.67085,-19.095507,7,28.02911,-4.581615,-16.447495,1,12.039726,-1.831512,-9.208214,1,13.688782,-3.760318,-8.928464
2014/5/4,123,159.013356,19.463545,-55.476901,48,88.240068,39.194408,-79.434476,38,46.424658,0.668795,-9.093452,18,28.02911,-5.156729,-4.872381,1,12.039726,-1.288288,-9.751438,3,13.688782,-3.259633,-7.429149
2014/5/5,122,159.013356,19.985691,-56.999047,97,88.240068,27.931942,-19.17201,52,46.424658,6.334777,-0.759434,26,28.02911,-5.743943,3.714834,17,12.039726,-1.0267,5.986974,8,13.688782,-4.343651,-1.345131
2014/5/6,171,159.013356,-2.614081,14.600725,80,88.240068,5.741668,-13.981737,47,46.424658,7.753042,-7.177699,24,28.02911,-2.498738,-1.530372,6,12.039726,-1.490321,-4.549405,11,13.688782,-2.595935,-0.092848
2014/5/7,152,159.013356,1.254184,-8.26754,80,88.240068,7.635047,-15.875116,80,46.424658,17.090028,16.485315,25,28.02911,-1.501249,-1.52786,8,12.039726,-0.245688,-3.794038,8,13.688782,-2.514428,-3.174355
2014/5/8,167,159.013356,11.135919,-3.149275,79,88.240068,-6.264496,-2.975572,55,46.424658,13.005096,-4.429754,25,28.02911,-2.57819,-0.45092,17,12.039726,-0.399149,5.359423,11,13.688782,-1.429953,-1.25883
2014/5/9,154,159.013356,-4.669332,-0.344024,67,88.240068,1.238472,-22.47854,43,46.424658,14.171078,-17.595736,22,28.02911,-1.657642,-4.371468,14,12.039726,-0.879971,2.840245,10,13.688782,-0.177441,-3.511341
2014/5/10,142,159.013356,5.510805,-22.524161,27,88.240068,8.663358,-69.903426,40,46.424658,14.756238,-21.180895,14,28.02911,-4.32408,-9.705029,1,12.039726,-1.668244,-9.371482,7,13.688782,-1.012601,-5.676181
2014/5/11,92,159.013356,6.768111,-73.781467,60,88.240068,8.157193,-36.397262,70,46.424658,14.255553,9.31979,23,28.02911,-2.401249,-2.62786,2,12.039726,-2.04757,-7.992156,5,13.688782,-1.92767,-6.761113
2014/5/12,121,159.013356,-4.636912,-33.376444,85,88.240068,4.835275,-8.075344,50,46.424658,21.671763,-18.096421,30,28.02911,0.017016,1.953875,5,12.039726,-1.520556,-5.51917,5,13.688782,-2.759633,-5.929149
2014/5/13,135,159.013356,-5.787368,-18.225988,52,88.240068,-5.083218,-31.156851,35,46.424658,17.175188,-28.599845,14,28.02911,-5.072482,-8.956627,2,12.039726,-2.101245,-7.938481,1,13.688782,-2.845021,-9.843761
2014/5/14,73,159.013356,-15.887825,-70.125531,120,88.240068,-1.830021,33.589953,48,46.424658,16.087516,-14.512174,32,28.02911,-3.728647,7.699537,3,12.039726,-1.780634,-7.259092,3,13.688782,-2.50872,-8.180062
2014/5/15,151,159.013356,-10.346272,2.332916,88,88.240068,2.597376,-2.837444,63,46.424658,28.340713,-11.76537,28,28.02911,-2.146911,2.117802,6,12.039726,-1.405941,-4.633785,4,13.688782,-1.842053,-7.846729
2014/5/16,160,159.013356,2.478157,-1.491513,82,88.240068,8.579111,-14.819179,100,46.424658,31.753498,21.821844,35,28.02911,-0.895998,7.866889,15,12.039726,0.240383,2.719891,8,13.688782,-2.259861,-3.428921
2014/5/17,151,159.013356,3.122906,-11.136262,103,88.240068,1.5266,13.233332,127,46.424658,28.590713,51.98463,31,28.02911,-1.891889,4.862779,15,12.039726,-0.262339,3.222613,8,13.688782,-2.339542,-3.349241
2014/5/18,169,159.013356,-3.850839,13.837483,107,88.240068,5.851029,12.908903,111,46.424658,35.839115,28.736228,24,28.02911,-3.886181,-0.142929,9,12.039726,-0.937326,-2.1024,8,13.688782,-2.34114,-3.347642
2014/5/19,177,159.013356,5.325645,12.660999,120,88.240068,8.200496,23.559435,89,46.424658,40.754503,1.82084,25,28.02911,-5.042345,2.013236,5,12.039726,-0.843338,-6.196388,8,13.688782,-1.83703,-3.851752
2014/5/20,138,159.013356,0.861718,-21.875075,122,88.240068,5.680176,28.079755,125,46.424658,35.825416,42.749927,29,28.02911,-3.023852,3.994742,16,12.039726,-0.059689,4.019963,12,13.688782,-0.658263,-1.030519
2014/5/21,173,159.013356,15.293682,-1.307038,131,88.240068,7.995549,34.764382,105,46.424658,31.037745,27.537598,33,28.02911,-0.676592,5.647482,11,12.039726,-0.625253,-0.414473,13,13.688782,-1.148674,0.459892
2014/5/22,207,159.013356,14.297107,33.689537,98,88.240068,11.438586,-1.678654,111,46.424658,30.157379,34.417963,24,28.02911,-2.253532,-1.775577,11,12.039726,-0.540856,-0.49887,7,13.688782,-3.228355,-3.460428
2014/5/23,160,159.013356,-0.013396,1.00004,114,88.240068,0.507383,25.252548,34,46.424658,24.996421,-37.421078,23,28.02911,-1.427962,-3.601148,5,12.039726,-1.525291,-5.514435,9,13.688782,-2.982921,-1.705862
2014/5/24,168,159.013356,-8.386455,17.373099,123,88.240068,-0.270204,35.030136,41,46.424658,27.156238,-32.580895,16,28.02911,-5.177505,-6.851605,2,12.039726,0.793203,-10.832929,6,13.688782,-3.316026,-4.372757
2014/5/25,128,159.013356,-15.656318,-15.357038,64,88.240068,-4.511072,-19.728997,66,46.424658,19.539876,0.035467,30,28.02911,-2.917916,4.888806,1,12.039726,-1.279514,-9.760212,4,13.688782,-2.978126,-6.710656
2014/5/26,65,159.013356,-12.863852,-81.149504,101,88.240068,-2.726597,15.486528,44,46.424658,19.659168,-22.083825,28,28.02911,-2.490519,2.461409,2,12.039726,-0.860133,-9.179593,3,13.688782,-2.72356,-7.965222
2014/5/27,83,159.013356,-11.396501,-64.616855,71,88.240068,6.320892,-23.56096,98,46.424658,41.520051,10.055292,29,28.02911,-3.56335,4.53424,4,12.039726,-0.043568,-7.996158,4,13.688782,-2.213058,-7.475725
2014/5/28,87,159.013356,-5.570245,-66.443111,92,88.240068,-3.969291,7.729222,113,46.424658,42.293262,24.28208,34,28.02911,-3.305359,9.276249,7,12.039726,-0.997551,-4.042175,5,13.688782,-2.12493,-6.563852
2014/5/29,116,159.013356,-11.107916,-31.90544,126,88.240068,-2.147145,39.907076,164,46.424658,42.419404,75.155939,39,28.02911,-1.053532,12.024423,23,12.039726,0.220714,10.73956,13,13.688782,-1.455524,0.766741
2014/5/30,169,159.013356,-0.688053,10.674697,137,88.240068,-1.805364,50.565295,139,46.424658,27.308293,65.26705,37,28.02911,-0.299423,9.270313,30,12.039726,1.050379,16.909895,21,13.688782,-0.447533,7.75875
2014/5/31,181,159.013356,-0.285085,22.271729,62,88.240068,-6.170204,-20.069864,96,46.424658,35.972676,13.602666,13,28.02911,-2.297596,-12.731513,2,12.039726,-1.751546,-8.28818,6,13.688782,-2.275615,-5.413167
2014/6/1,134,159.013356,-7.435314,-17.578043,39,88.240068,-12.632076,-36.607992,79,46.424658,30.560576,2.014767,16,28.02911,-2.307185,-9.721924,1,12.039726,-1.423007,-9.616719,4,13.688782,-2.20872,-7.480062
2014/6/2,98,159.013356,-18.529149,-42.484207,57,88.240068,-2.033674,-29.206394,103,46.424658,36.555781,20.019561,26,28.02911,-1.631158,-0.397952,4,12.039726,-0.920496,-7.11923,6,13.688782,-2.456665,-5.232117
2014/6/3,116,159.013356,-15.166364,-27.846992,75,88.240068,-9.769291,-3.470778,96,46.424658,31.1398,18.435543,29,28.02911,-2.21061,3.1815,6,12.039726,-0.751546,-5.28818,7,13.688782,-2.454839,-4.233944
2014/6/4,147,159.013356,-13.647414,1.634058,80,88.240068,-4.424999,-3.81507,122,46.424658,48.6398,26.935543,26,28.02911,-2.04029,0.011181,6,12.039726,-0.256129,-5.783597,8,13.688782,-1.619907,-4.068875
2014/6/5,151,159.013356,-4.467277,-3.546079,73,88.240068,-9.985044,-5.255024,35,46.424658,31.638658,-43.063315,21,28.02911,-5.03892,-1.990189,8,12.039726,-1.359961,-2.679765,10,13.688782,-2.200957,-1.487825
2014/6/6,115,159.013356,-14.45061,-29.562746,25,88.240068,-17.546003,-45.694065,45,46.424658,26.635462,-28.060119,16,28.02911,-7.199194,-4.829915,1,12.039726,-2.123366,-8.91636,3,13.688782,-2.364428,-8.324355
2014/6/7,42,159.013356,-25.013852,-91.999504,65,88.240068,-11.062099,-12.177969,62,46.424658,37.215142,-21.6398,33,28.02911,-3.277048,8.247939,5,12.039726,-1.900062,-5.139664,7,13.688782,-2.108492,-4.580291
2014/6/8,112,159.013356,-14.131204,-32.882152,51,88.240068,-11.140353,-26.099716,73,46.424658,25.050073,1.525269,23,28.02911,-2.857642,-2.171468,4,12.039726,-1.236478,-6.803248,5,13.688782,-1.2763,-7.412483
2014/6/9,97,159.013356,-17.787825,-44.225531,72,88.240068,-15.280193,-0.959876,51,46.424658,27.640028,-23.064685,20,28.02911,-7.11061,-0.9185,4,12.039726,-1.64318,-6.396546,12,13.688782,-1.187715,-0.501067
2014/6/10,159,159.013356,-11.118647,11.105291,57,88.240068,-16.206277,-15.033791,61,46.424658,35.143452,-20.56811,18,28.02911,-3.861295,-6.167815,1,12.039726,-2.034537,-9.005189,6,13.688782,-2.271962,-5.41682
2014/6/11,108,159.013356,-22.142163,-28.871193,60,88.240068,-7.935729,-20.304339,82,46.424658,52.306923,-16.73158,20,28.02911,-3.021341,-5.007769,2,12.039726,-1.216859,-8.822867,5,13.688782,-1.266939,-7.421843
2014/6/12,88,159.013356,-13.855633,-57.157723,81,88.240068,-11.75719,4.517122,91,46.424658,38.976557,5.598785,22,28.02911,-4.853304,-1.175806,5,12.039726,-1.598512,-5.441214,8,13.688782,-1.013971,-4.674811
2014/6/13,130,159.013356,-16.594674,-12.418682,60,88.240068,-21.612727,-6.627342,130,46.424658,32.064229,51.511114,20,28.02911,-4.772026,-3.257084,2,12.039726,-2.466767,-7.572959,5,13.688782,-1.018537,-7.670245
2014/6/14,109,159.013356,-25.778464,-24.234892,120,88.240068,-7.448971,39.208903,132,46.424658,48.642768,36.932575,28,28.02911,-4.355815,4.326706,10,12.039726,-0.659271,-1.380455,11,13.688782,-0.354154,-2.334629
2014/6/15,182,159.013356,-13.799012,36.785656,107,88.240068,-1.10993,19.869862,106,46.424658,45.144366,14.430977,19,28.02911,-3.605815,-5.423294,2,12.039726,-1.090473,-8.949253,10,13.688782,-0.436574,-3.252209
2014/6/16,197,159.013356,-0.796044,38.782688,86,88.240068,-3.279565,1.039496,70,46.424658,47.646192,-24.07085,17,28.02911,-3.939605,-7.089504,2,12.039726,-2.29698,-7.742746,8,13.688782,-1.4384,-4.250382
2014/6/17,149,159.013356,-3.059058,-6.954298,77,88.240068,-2.432305,-8.807764,96,46.424658,62.808293,-13.23295,20,28.02911,-4.427962,-3.601148,2,12.039726,-2.108027,-7.931699,7,13.688782,-0.767852,-5.92093
2014/6/18,142,159.013356,2.970166,-19.983522,108,88.240068,-6.513811,26.273743,64,46.424658,41.561261,-23.985918,21,28.02911,-6.177733,-0.851376,3,12.039726,-1.586554,-7.453172,11,13.688782,-1.010318,-1.678464
2014/6/19,192,159.013356,-0.859286,33.84593,62,88.240068,-13.010843,-13.229225,70,46.424658,48.725416,-25.150073,12,28.02911,-6.176135,-9.852974,1,12.039726,-2.349027,-8.690699,6,13.688782,-1.675158,-6.013624
2014/6/20,112,159.013356,-5.77367,-41.239686,63,88.240068,-6.327738,-18.91233,80,46.424658,50.390028,-16.814685,15,28.02911,-4.006729,-9.022381,3,12.039726,-1.463658,-7.576068,8,13.688782,-0.840912,-4.847871
2014/6/21,143,159.013356,-4.167049,-11.846307,48,88.240068,-4.793263,-35.446805,79,46.424658,42.975873,-10.40053,17,28.02911,-2.333669,-8.69544,1,12.039726,-1.49561,-9.544116,5,13.688782,-1.170135,-7.518647
2014/6/22,94,159.013356,-6.382574,-58.630782,41,88.240068,2.432764,-49.672832,95,46.424658,50.394594,-1.819252,21,28.02911,-4.249423,-2.779687,1,12.039726,-1.134575,-9.905151,4,13.688782,-0.753697,-8.935085
2014/6/23,74,159.013356,0.2777,-85.291056,74,88.240068,-14.155364,-0.084705,120,46.424658,41.391169,32.184173,29,28.02911,-4.32956,5.30045,4,12.039726,-1.545762,-6.493964,7,13.688782,-2.172647,-4.516135
2014/6/24,136,159.013356,-20.471158,-2.542198,85,88.240068,-3.329793,0.089725,61,46.424658,50.973133,-36.39779,25,28.02911,-3.149194,0.120085,9,12.039726,-0.72472,-2.315006,10,13.688782,-0.993651,-2.695131
2014/6/25,167,159.013356,-1.883715,9.870359,76,88.240068,-1.946916,-10.293152,122,46.424658,58.477242,17.0981,17,28.02911,-5.905131,-5.123979,3,12.039726,-1.711902,-7.327824,10,13.688782,-0.251414,-3.437368
2014/6/26,192,159.013356,5.969253,27.017391,34,88.240068,-6.470889,-47.769179,50,46.424658,47.055553,-43.48021,21,28.02911,-4.567231,-2.461879,1,12.039726,-1.953344,-9.086382,4,13.688782,-1.333834,-8.354948
2014/6/27,64,159.013356,-4.28714,-90.726216,45,88.240068,-11.604907,-31.635161,64,46.424658,38.302128,-20.726786,21,28.02911,-5.802847,-1.226262,2,12.039726,-1.680827,-8.358899,3,13.688782,-1.405752,-9.28303
2014/6/28,66,159.013356,-10.053122,-82.960234,69,88.240068,-9.402053,-9.838015,122,46.424658,29.059206,46.516137,26,28.02911,-5.205587,3.176478,9,12.039726,-1.087044,-1.952682,12,13.688782,-0.728355,-0.960428
2014/6/29,123,159.013356,-9.726866,-26.28649,83,88.240068,-18.132929,12.892861,133,46.424658,48.899623,37.675719,28,28.02911,-5.960604,5.931494,10,12.039726,-1.735565,-0.304161,10,13.688782,-1.815655,-1.873128
2014/6/30,155,159.013356,-22.589648,18.576292,94,88.240068,-17.743184,23.503116,127,46.424658,37.728032,42.84731,21,28.02911,-6.125942,-0.903168,19,12.039726,-0.899411,7.859685,10,13.688782,-1.814891,-1.873892
2014/7/1,176,159.013356,-26.278566,43.26521,73,88.240068,-15.128024,-0.112045,51,46.424658,35.974379,-31.399037,13,28.02911,-7.282984,-7.746125,1,12.039726,-2.258773,-8.780953,8,13.688782,-1.475913,-4.212869
2014/7/2,143,159.013356,-8.558008,-7.455348,111,88.240068,-13.699742,36.459673,72,46.424658,33.558752,-7.98341,21,28.02911,-7.027378,-0.001731,3,12.039726,-1.796634,-7.243092,12,13.688782,0.026573,-1.715355
2014/7/3,255,159.046233,7.382885,88.570882,98,88.02911,-10.610501,20.581391,109,46.460274,39.139371,23.400355,25,27.996233,-3.856729,0.860496,1,11.963014,-2.142779,-8.820235,13,13.61207,-0.800444,0.188374
2014/7/4,259,158.785959,5.657923,94.556118,70,88.196233,-6.1113,-12.084933,99,46.408219,36.814257,15.777524,20,28.089384,-3.609697,-4.479687,1,12.045205,-2.085891,-8.959314,10,13.642207,-0.548389,-3.093818
2014/7/5,186,159.128425,4.727101,22.144475,75,88.325,-20.090295,6.765295,107,46.421918,38.637545,21.940537,16,28.146918,-6.606044,-5.540874,5,12.086301,-1.778344,-5.307957,13,13.650426,-1.210261,0.559835
2014/7/6,244,159.251712,-18.747785,103.496073,109,88.412671,-9.604679,30.192008,105,46.473973,40.89097,17.635058,23,28.144178,-6.27408,1.129902,6,12.10274,-1.516101,-4.586639,10,13.644947,-1.207521,-2.437425
2014/7/7,205,159.202397,-14.326096,60.123698,91,88.281164,-13.00993,15.728766,49,46.526027,37.551472,-35.077499,23,28.111301,-5.52271,0.411409,4,12.056164,-1.843299,-6.212866,8,13.601111,-1.62259,-3.978521
2014/7/8,146,158.906507,-15.231803,2.325296,56,88.292123,-12.736642,-19.555481,53,46.50411,29.131837,-22.635947,27,28.135959,-3.929103,2.793144,1,12.064384,-2.152393,-8.911991,5,13.587412,-1.532864,-7.054549
2014/7/9,77,158.829795,-9.507831,-72.321964,66,88.618151,-13.154679,-9.463472,87,46.452055,35.881837,4.666108,24,28.261986,-6.095541,1.833555,3,12.121918,-2.094326,-7.027592,5,13.642207,-1.613229,-7.028978
2014/7/10,89,159.259932,-9.075867,-61.184064,61,88.730479,-9.084359,-18.64612,61,46.457534,40.549189,-26.006723,20,28.32774,-4.599651,-3.728089,2,12.157534,-1.762876,-8.394658,4,13.655906,-0.945421,-8.710485
2014/7/11,91,159.413356,-0.097785,-68.315571,32,88.894863,-14.07477,-42.820093,62,46.465753,24.709919,-9.175673,17,28.407192,-5.511295,-5.895897,1,12.176712,-2.164322,-9.01239,3,13.680563,-1.192453,-9.48811
2014/7/12,49,159.646233,-13.409885,-97.236347,48,88.675685,-21.465638,-19.210047,54,46.517808,28.705125,-21.222933,22,28.333219,-4.832756,-1.500463,1,12.069863,-2.402907,-8.666956,4,13.603851,-1.267339,-8.336512
2014/7/13,68,159.265411,-21.195502,-70.069909,62,88.809932,-18.47751,-8.332421,116,46.50411,39.123618,30.372272,26,28.379795,-5.087779,2.707984,2,12.10274,-2.15108,-7.95166,5,13.61207,-1.599987,-7.012083
2014/7/14,93,159.547603,-22.462625,-44.084978,86,88.908562,-15.213126,12.304565,104,46.49589,24.370193,33.133916,14,28.404452,-5.830245,-8.574207,3,12.080822,-2.314011,-6.766811,5,13.61481,-1.427613,-7.187197
2014/7/15,126,159.681849,-12.014908,-21.666941,91,89.155137,-15.856734,17.701597,77,46.487671,25.030696,5.481633,25,28.442808,-5.403076,1.960268,2,12.061644,-2.534534,-7.52711,9,13.61481,-0.584919,-4.029891
2014/7/16,180,159.950342,-9.632945,29.682602,100,89.552397,-20.169063,30.616665,60,46.476712,14.446906,-0.923618,22,28.483904,-4.568601,-1.915303,3,12.009589,-2.335587,-6.674002,19,13.628508,-0.079439,5.450931
2014/7/17,194,160.353082,-13.93363,47.580548,94,88.878425,3.063129,2.058446,105,46.528767,25.193253,33.27798,20,28.382534,-4.976135,-3.406399,4,11.864384,-1.941263,-5.923121,15,13.535358,0.844762,0.61988
2014/7/18,190,159.468151,4.652215,25.879634,67,88.82363,-11.248743,-10.574887,80,46.534247,27.364942,6.100811,16,28.374315,-3.973167,-8.401148,1,11.815068,-2.408998,-8.406071,6,13.494262,-0.816197,-6.678065
2014/7/19,149,159.17226,7.781895,-17.954156,70,88.941438,-12.840295,-6.101143,89,46.583562,27.85581,14.560629,14,28.366096,-6.051249,-8.314847,2,11.80411,-2.244969,-7.55914,7,13.488782,-1.231494,-5.257288
2014/7/20,150,159.175,6.02185,-15.19685,40,88.771575,-17.147373,-31.624202,42,46.556164,25.358093,-29.914257,13,28.360616,-7.294857,-8.06576,2,11.738356,-2.399441,-7.338915,5,13.444947,-1.304553,-7.140393
2014/7/21,86,158.988699,-11.609657,-61.379041,27,88.911301,-17.213786,-44.697515,20,46.523288,17.272705,-43.795992,17,28.442808,-3.132071,-8.310737,3,11.80411,-2.300474,-6.503636,4,13.461385,-0.555923,-8.905462
2014/7/22,52,159.336644,-12.856233,-94.480411,51,88.872945,-19.318707,-18.554238,32,46.556164,26.692339,-41.248504,32,28.434589,-2.549423,6.114834,3,11.773973,-2.369511,-6.404462,7,13.425769,-0.807065,-5.618704
2014/7/23,73,159.235274,-15.621986,-70.613288,87,88.842808,-12.3113,10.468492,48,46.569863,27.693253,-26.263116,39,28.431849,-2.12819,12.696341,3,11.724658,-2.317032,-6.407626,9,13.401111,-1.468708,-2.932403
2014/7/24,145,159.131164,-16.263767,2.132602,70,88.788014,-17.524542,-1.263472,103,46.575342,33.104668,23.319989,23,28.448288,-4.202619,-1.245669,4,11.653425,-2.309332,-5.344093,14,13.381933,-1.128298,1.746365
2014/7/25,146,158.958562,-25.444817,12.486255,91,88.735959,-15.088469,17.35251,131,46.589041,35.6017,48.809259,16,28.434589,-7.113121,-5.321468,7,11.593151,-1.966605,-2.626545,11,13.351796,-1.455695,-0.896101
2014/7/26,170,158.783219,-17.476096,28.692876,94,88.803904,-10.805935,16.002031,131,46.547945,31.436403,53.015651,14,28.459247,-5.444628,-9.014618,11,11.587671,-1.650681,1.063009,8,13.340837,-0.035147,-5.30569
2014/7/27,171,159.032534,-1.545045,13.512511,89,88.732671,-21.419266,21.686594,107,46.569863,25.434577,34.99556,13,28.470205,-6.688236,-8.78197,6,11.546575,-2.13521,-3.411365,8,13.338097,-0.612316,-4.725782
2014/7/28,175,159.068151,-13.269703,29.201552,93,88.587466,-13.733167,18.145701,103,46.580822,26.603298,29.81588,13,28.434589,-5.764948,-9.669641,3,11.475342,-2.332616,-6.142727,7,13.299741,-0.107065,-6.192677
2014/7/29,179,158.818836,-6.56331,26.744475,95,88.568288,-20.492807,26.924519,59,46.580822,16.932065,-4.512887,11,28.461986,-8.103076,-9.358911,2,11.480822,-2.173359,-7.307462,13,13.286043,-0.025329,-0.260713
2014/7/30,191,158.791438,-12.005548,44.214109,118,88.453219,-11.398286,40.945067,108,46.632877,38.09896,23.268163,19,28.434589,-5.684583,-3.750006,3,11.412329,-1.674854,-6.737474,15,13.239467,0.227867,1.532666
2014/7/31,232,158.550342,-5.824954,79.274612,95,88.34637,-10.754222,17.407853,99,46.643836,32.77065,19.585514,15,28.42363,-5.939605,-7.484025,2,11.376712,-2.299288,-7.077425,12,13.201111,0.393849,-1.59496
2014/8/1,196,158.328425,-3.201438,40.873013,81,88.083356,-12.666323,5.582967,115,46.673973,28.766769,39.559259,18,28.440068,-7.275222,-3.164847,2,11.3,-1.451451,-7.848549,9,13.170974,0.311428,-4.482403
2014/8/2,170,157.955822,-7.71194,19.756118,88,88.028562,-12.30719,12.278629,104,46.709589,33.423618,23.866793,26,28.472945,-6.851706,4.378761,1,11.267123,-1.654771,-8.612352,10,13.151796,-0.34953,-2.802266
2014/8/3,180,157.791438,-6.231118,28.43968,44,88.129932,-15.210615,-28.919316,24,46.668493,30.506723,-53.175216,20,28.568836,-5.849194,-2.719641,1,11.327397,-1.302374,-9.025023,6,13.160015,-0.344736,-6.815279
2014/8/4,83,158.051712,-14.453036,-60.598676,57,88.162808,-17.890752,-13.272056,67,46.676712,25.176586,-4.853298,16,28.637329,-6.690062,-5.947267,4,11.360274,-2.219783,-5.140491,6,13.149056,-1.426243,-5.722814
