month,policy,pollutant,influence,baseline_month_influence,change_value,threshold_change_value,change_pct,reached_threshold,policy_effective
2015-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,39.181355,45.634688,-6.453333,-2.281734,-14.141289,是,否
2015-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,40.717128,45.932181,-5.215054,-2.296609,-11.353812,是,是
2016-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.218255,38.899259,6.318996,-1.944963,16.244515,否,否
2016-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.159231,35.508025,9.651206,-1.775401,27.180350,否,否
2016-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,42.104463,44.749625,-2.645162,-2.237481,-5.911026,是,否
2016-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.867289,54.267289,-8.400000,-2.713364,-15.478938,是,是
2016-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,46.234131,50.911551,-4.677420,-2.545578,-9.187345,是,是
2016-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.308622,45.908622,-1.600000,-2.295431,-3.485185,否,否
2016-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,47.808749,51.002297,-3.193548,-2.550115,-6.261578,是,否
2016-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,47.059863,61.511476,-14.451613,-3.075574,-23.494174,是,是
2016-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.451815,39.151814,5.300000,-1.957591,13.537049,否,否
2016-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,39.664901,41.913288,-2.248387,-2.095664,-5.364377,是,否
2016-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,39.801355,45.634688,-5.833333,-2.281734,-12.782674,是,是
2016-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,38.932182,45.932181,-7.000000,-2.296609,-15.239859,是,是
2017-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,41.899258,38.899259,2.999999,-1.944963,7.712228,否,否
2017-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,42.472310,35.508025,6.964285,-1.775401,19.613271,否,否
2017-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,41.588334,44.749625,-3.161291,-2.237481,-7.064396,是,否
2017-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,42.867289,54.267289,-11.400000,-2.713364,-21.007131,是,是
2017-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,60.282518,50.911551,9.370967,-2.545578,18.406368,否,否
2017-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,56.008621,45.908622,10.099999,-2.295431,22.000223,否,否
2017-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,49.615200,51.002297,-1.387097,-2.550115,-2.719675,否,否
2017-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,36.156637,61.511476,-25.354839,-3.075574,-41.219689,是,否
2017-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,42.679592,39.151814,3.527778,-1.957591,9.010510,否,否
2017-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,36.803611,41.913288,-5.109677,-2.095664,-12.191068,是,否
2017-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.134688,45.634688,-0.500000,-2.281734,-1.095658,否,否
2017-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.835407,45.932181,-1.096774,-2.296609,-2.387812,否,否
2018-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.673452,38.899259,5.774193,-1.944963,14.843967,否,否
2018-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,46.043739,35.508025,10.535714,-1.775401,29.671360,否,否
2018-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,46.652850,44.749625,1.903225,-2.237481,4.253053,否,否
2018-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.100622,54.267289,-10.166667,-2.713364,-18.734429,是,否
2018-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,40.943808,50.911551,-9.967743,-2.545578,-19.578549,是,是
2018-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,48.108622,45.908622,2.200000,-2.295431,4.792127,否,否
2018-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.357136,51.002297,-6.645161,-2.550115,-13.029141,是,否
2018-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,51.511476,61.511476,-10.000000,-3.075574,-16.257129,是,是
2018-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,33.318481,39.151814,-5.833333,-1.957591,-14.899266,是,是
2018-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.622965,41.913288,3.709677,-2.095664,8.850839,否,否
2018-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,41.468021,45.634688,-4.166667,-2.281734,-9.130481,是,否
2018-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,43.719278,45.932181,-2.212903,-2.296609,-4.817762,否,否
2019-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,43.931516,38.899259,5.032257,-1.944963,12.936641,否,否
2019-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,46.508025,35.508025,11.000000,-1.775401,30.978911,否,否
2019-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.975431,44.749625,0.225806,-2.237481,0.504599,否,否
2019-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,39.800622,54.267289,-14.466667,-2.713364,-26.658172,是,否
2019-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,46.750260,50.911551,-4.161291,-2.545578,-8.173569,是,是
2019-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,47.941955,45.908622,2.033333,-2.295431,4.429087,否,否
2019-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,53.357136,51.002297,2.354839,-2.550115,4.617123,否,否
2019-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,38.640508,61.511476,-22.870968,-3.075574,-37.181627,是,否
2019-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,71.278481,39.151814,32.126667,-1.957591,82.056648,否,否
2019-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.332643,41.913288,2.419355,-2.095664,5.772286,否,否
2019-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,42.934688,45.634688,-2.700000,-2.281734,-5.916552,是,否
2019-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,42.806733,45.932181,-3.125448,-2.296609,-6.804484,是,是
2020-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,49.576677,38.899259,10.677419,-1.944963,27.448901,否,否
2020-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.366127,35.508025,9.858102,-1.775401,27.763026,否,否
2020-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,43.943173,44.749625,-0.806452,-2.237481,-1.802143,否,否
2020-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,51.933956,54.267289,-2.333334,-2.713364,-4.299706,否,否
2020-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,33.750260,50.911551,-17.161291,-2.545578,-33.708050,是,否
2020-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,52.775288,45.908622,6.866666,-2.295431,14.957247,否,否
2020-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.486168,51.002297,-5.516129,-2.550115,-10.815452,是,否
2020-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,43.350185,61.511476,-18.161290,-3.075574,-29.525044,是,是
2020-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,36.018481,39.151814,-3.133333,-1.957591,-8.003035,是,是
2020-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,44.042320,41.913288,2.129032,-2.095664,5.079612,否,否
2020-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.201355,45.634688,-0.433333,-2.281734,-0.949570,否,否
2020-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,O3,45.351536,45.932181,-0.580645,-2.296609,-1.264136,否,否
2015-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,32.165979,26.940173,5.225806,-1.347009,19.397819,否,否
2015-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,26.590010,31.340010,-4.750000,-1.567001,-15.156346,是,否
2015-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,26.300659,28.913562,-2.612903,-1.445678,-9.036947,是,是
2015-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,25.035639,27.902306,-2.866667,-1.395115,-10.273943,是,是
2015-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.775376,27.807635,-5.032259,-1.390382,-18.096679,是,是
2015-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,23.416654,25.949987,-2.533334,-1.297499,-9.762370,是,是
2015-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,23.422051,25.099470,-1.677419,-1.254974,-6.683086,是,是
2015-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,19.834803,27.641255,-7.806452,-1.382063,-28.242031,是,是
2015-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,23.063325,26.629991,-3.566667,-1.331500,-13.393421,是,是
2015-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,25.789781,33.886555,-8.096774,-1.694328,-23.893766,是,是
2015-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,26.229834,29.429834,-3.200000,-1.471492,-10.873320,是,是
2015-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,36.849240,25.095208,11.754032,-1.254760,46.837757,否,否
2016-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,21.538739,26.940173,-5.401434,-1.347009,-20.049738,是,否
2016-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,19.667652,31.340010,-11.672358,-1.567001,-37.244271,是,是
2016-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,27.687756,28.913562,-1.225807,-1.445678,-4.239556,否,否
2016-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,24.268972,27.902306,-3.633334,-1.395115,-13.021625,是,否
2016-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.517312,27.807635,-5.290323,-1.390382,-19.024714,是,是
2016-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,21.416654,25.949987,-4.533334,-1.297499,-17.469503,是,是
2016-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.615599,25.099470,-2.483871,-1.254974,-9.896109,是,是
2016-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.092868,27.641255,-5.548387,-1.382063,-20.072848,是,是
2016-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,21.963325,26.629991,-4.666667,-1.331500,-17.524101,是,是
2016-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,18.757523,33.886555,-15.129032,-1.694328,-44.646121,是,是
2016-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,23.463167,29.429834,-5.966667,-1.471492,-20.274212,是,是
2016-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,31.913756,25.095208,6.818548,-1.254760,27.170719,否,否
2017-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,25.649850,26.940173,-1.290323,-1.347009,-4.789587,否,否
2017-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.947153,31.340010,-8.392857,-1.567001,-26.780008,是,否
2017-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,18.365175,28.913562,-10.548387,-1.445678,-36.482490,是,是
2017-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,21.935639,27.902306,-5.966667,-1.395115,-21.384136,是,是
2017-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,20.323763,27.807635,-7.483871,-1.390382,-26.913009,是,是
2017-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.683320,25.949987,-3.266667,-1.297499,-12.588318,是,是
2017-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.841406,25.099470,-2.258064,-1.254974,-8.996462,是,是
2017-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.996094,27.641255,-4.645161,-1.382063,-16.805175,是,是
2017-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,27.406182,26.629991,0.776190,-1.331500,2.914723,否,否
2017-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,20.725265,33.886555,-13.161290,-1.694328,-38.839269,是,否
2017-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,19.463167,29.429834,-9.966667,-1.471492,-33.865861,是,是
2017-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,17.397627,25.095208,-7.697581,-1.254760,-30.673508,是,是
2018-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,18.295011,26.940173,-8.645162,-1.347009,-32.090224,是,是
2018-02,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,17.268581,31.340010,-14.071429,-1.567001,-44.899248,是,是
2018-03,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,27.365175,28.913562,-1.548387,-1.445678,-5.355228,是,是
2018-04,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,20.868972,27.902306,-7.033334,-1.395115,-25.206997,是,是
2018-05,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.872151,27.807635,-4.935484,-1.390382,-17.748666,是,是
2018-06,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,22.616654,25.949987,-3.333334,-1.297499,-12.845223,是,是
2018-07,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,19.809148,25.099470,-5.290323,-1.254974,-21.077427,是,是
2018-08,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,18.350933,27.641255,-9.290323,-1.382063,-33.610350,是,是
2018-09,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,15.629991,26.629991,-11.000000,-1.331500,-41.306810,是,是
2018-10,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,17.660748,33.886555,-16.225807,-1.694328,-47.882727,是,是
2018-11,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,23.363167,29.429834,-6.066667,-1.471492,-20.614003,是,是
2018-12,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,13.933111,25.095208,-11.162097,-1.254760,-44.478997,是,是
2019-01,《北京市工业大气污染治理行动计划（2012-2020 年）》,NO2,21.359527,26.940173,-5.580646,-1.347009,-20.714958,是,是
